INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (0, 205, 1, '2024-02-13', 'recebido', 1710);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (93, 235, 1, '2024-01-18', 'pago', 1302);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (93, 498, 1, '2024-01-18', 'pago', 1302);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (94, 102, 1, '2024-05-19', 'pagamento pendente', 331);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (95, 105, 3, '2024-02-25', 'pagamento pendente', 1887);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (95, 224, 1, '2024-02-25', 'pagamento pendente', 1887);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (95, 433, 2, '2024-02-25', 'pagamento pendente', 1887);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (96, 20, 1, '2024-02-24', 'item enviado', 103);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (96, 62, 1, '2024-02-24', 'item enviado', 103);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (96, 31, 2, '2024-02-24', 'item enviado', 103);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (96, 67, 1, '2024-02-24', 'item enviado', 103);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (96, 396, 1, '2024-02-24', 'item enviado', 103);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (97, 185, 1, '2024-06-15', 'pagamento pendente', 175);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (97, 230, 2, '2024-06-15', 'pagamento pendente', 175);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (98, 223, 2, '2024-04-17', 'pagamento pendente', 1387);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (98, 377, 1, '2024-04-17', 'pagamento pendente', 1387);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (98, 20, 1, '2024-04-17', 'pagamento pendente', 1387);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (99, 485, 1, '2024-04-14', 'pago', 776);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (99, 231, 1, '2024-04-14', 'pago', 776);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (99, 29, 2, '2024-04-14', 'pago', 776);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (100, 53, 1, '2024-04-01', 'pagamento pendente', 1006);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (101, 305, 1, '2024-02-26', 'item enviado', 1886);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (101, 63, 1, '2024-02-26', 'item enviado', 1886);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (102, 0, 3, '2024-08-10', 'pagamento pendente', 932);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (103, 65, 1, '2024-05-25', 'recebido', 74);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (104, 375, 1, '2024-01-15', 'pagamento pendente', 1796);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (104, 336, 3, '2024-01-15', 'pagamento pendente', 1796);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (105, 340, 3, '2024-08-19', 'pagamento pendente', 1901);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (105, 99, 2, '2024-08-19', 'pagamento pendente', 1901);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (106, 85, 1, '2024-06-09', 'pago', 1703);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (107, 46, 1, '2024-05-16', 'pago', 376);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (107, 353, 3, '2024-05-16', 'pago', 376);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (108, 5, 1, '2024-02-29', 'recebido', 874);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (108, 226, 3, '2024-02-29', 'recebido', 874);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (108, 338, 3, '2024-02-29', 'recebido', 874);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (109, 166, 1, '2024-08-12', 'item enviado', 403);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (110, 315, 3, '2024-03-23', 'pagamento pendente', 315);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (111, 46, 1, '2024-03-23', 'pagamento pendente', 1142);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (111, 422, 2, '2024-03-23', 'pagamento pendente', 1142);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (111, 36, 1, '2024-03-23', 'pagamento pendente', 1142);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (112, 514, 2, '2024-05-07', 'item enviado', 574);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (112, 418, 1, '2024-05-07', 'item enviado', 574);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (113, 362, 1, '2024-06-06', 'item enviado', 1733);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (113, 194, 1, '2024-06-06', 'item enviado', 1733);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (114, 1, 1, '2024-05-14', 'pago', 1320);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (114, 464, 1, '2024-05-14', 'pago', 1320);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (115, 268, 1, '2024-08-26', 'item enviado', 698);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (116, 183, 1, '2024-06-13', 'pago', 790);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (116, 120, 1, '2024-06-13', 'pago', 790);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (116, 309, 1, '2024-06-13', 'pago', 790);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (116, 474, 2, '2024-06-13', 'pago', 790);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (117, 313, 1, '2024-05-10', 'pago', 215);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (117, 28, 1, '2024-05-10', 'pago', 215);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (118, 134, 1, '2024-02-01', 'pagamento pendente', 1930);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (118, 348, 1, '2024-02-01', 'pagamento pendente', 1930);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (119, 85, 1, '2024-01-02', 'item enviado', 138);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (120, 88, 1, '2024-01-04', 'recebido', 143);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (120, 383, 1, '2024-01-04', 'recebido', 143);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (121, 362, 3, '2024-02-12', 'recebido', 1590);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (121, 286, 1, '2024-02-12', 'recebido', 1590);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (122, 90, 1, '2024-08-13', 'recebido', 1161);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (122, 384, 1, '2024-08-13', 'recebido', 1161);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (122, 407, 2, '2024-08-13', 'recebido', 1161);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (122, 50, 2, '2024-08-13', 'recebido', 1161);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (123, 169, 3, '2024-08-29', 'pago', 812);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (124, 534, 2, '2024-04-20', 'pagamento pendente', 204);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (124, 287, 1, '2024-04-20', 'pagamento pendente', 204);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (124, 374, 2, '2024-04-20', 'pagamento pendente', 204);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (125, 352, 1, '2024-07-22', 'pago', 1547);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (126, 515, 1, '2024-04-07', 'pago', 1427);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (127, 387, 2, '2024-05-20', 'pagamento pendente', 840);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (127, 322, 1, '2024-05-20', 'pagamento pendente', 840);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (128, 25, 1, '2024-07-09', 'recebido', 961);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (128, 237, 1, '2024-07-09', 'recebido', 961);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (129, 4, 1, '2024-08-24', 'pagamento pendente', 434);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (130, 128, 1, '2024-01-10', 'item enviado', 1568);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (130, 205, 1, '2024-01-10', 'item enviado', 1568);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (131, 104, 2, '2024-02-03', 'pago', 40);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (131, 120, 3, '2024-02-03', 'pago', 40);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (131, 420, 3, '2024-02-03', 'pago', 40);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (131, 150, 1, '2024-02-03', 'pago', 40);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (132, 196, 2, '2024-01-02', 'pago', 1123);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (133, 410, 1, '2024-08-20', 'pago', 909);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (134, 53, 1, '2024-04-15', 'item enviado', 57);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (134, 186, 1, '2024-04-15', 'item enviado', 57);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (134, 176, 1, '2024-04-15', 'item enviado', 57);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (134, 202, 1, '2024-04-15', 'item enviado', 57);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (135, 497, 2, '2024-04-17', 'recebido', 1031);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (135, 280, 1, '2024-04-17', 'recebido', 1031);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (135, 483, 1, '2024-04-17', 'recebido', 1031);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (135, 164, 1, '2024-04-17', 'recebido', 1031);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (136, 320, 2, '2024-06-11', 'pago', 1389);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (136, 258, 2, '2024-06-11', 'pago', 1389);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (136, 258, 2, '2024-06-11', 'pago', 1389);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (136, 350, 1, '2024-06-11', 'pago', 1389);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (136, 304, 1, '2024-06-11', 'pago', 1389);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (137, 390, 1, '2024-05-25', 'pagamento pendente', 682);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (138, 27, 1, '2024-04-03', 'recebido', 407);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (138, 324, 1, '2024-04-03', 'recebido', 407);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (138, 199, 1, '2024-04-03', 'recebido', 407);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (138, 371, 3, '2024-04-03', 'recebido', 407);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (139, 80, 1, '2024-01-17', 'item enviado', 514);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (140, 342, 3, '2024-08-27', 'item enviado', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (140, 497, 1, '2024-08-27', 'item enviado', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (140, 297, 1, '2024-08-27', 'item enviado', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (140, 372, 2, '2024-08-27', 'item enviado', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (141, 11, 2, '2024-01-05', 'pago', 1612);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (142, 151, 1, '2024-05-17', 'recebido', 1203);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (142, 192, 2, '2024-05-17', 'recebido', 1203);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (142, 379, 1, '2024-05-17', 'recebido', 1203);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (142, 143, 2, '2024-05-17', 'recebido', 1203);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (143, 141, 2, '2024-01-11', 'item enviado', 745);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (143, 140, 1, '2024-01-11', 'item enviado', 745);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (144, 221, 1, '2024-04-03', 'recebido', 80);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (144, 359, 1, '2024-04-03', 'recebido', 80);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (144, 156, 1, '2024-04-03', 'recebido', 80);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (145, 236, 1, '2024-03-29', 'pago', 1315);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (145, 438, 2, '2024-03-29', 'pago', 1315);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (145, 531, 1, '2024-03-29', 'pago', 1315);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (145, 49, 1, '2024-03-29', 'pago', 1315);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (145, 176, 1, '2024-03-29', 'pago', 1315);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (146, 161, 1, '2024-07-03', 'pago', 1959);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (147, 156, 1, '2024-04-06', 'item enviado', 1345);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (147, 63, 3, '2024-04-06', 'item enviado', 1345);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (148, 100, 1, '2024-01-19', 'pagamento pendente', 949);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (148, 371, 1, '2024-01-19', 'pagamento pendente', 949);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (148, 23, 1, '2024-01-19', 'pagamento pendente', 949);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (149, 343, 1, '2024-03-27', 'pagamento pendente', 1799);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (149, 125, 1, '2024-03-27', 'pagamento pendente', 1799);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (149, 121, 1, '2024-03-27', 'pagamento pendente', 1799);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (149, 312, 1, '2024-03-27', 'pagamento pendente', 1799);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (149, 22, 1, '2024-03-27', 'pagamento pendente', 1799);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (150, 319, 1, '2024-06-23', 'pago', 1312);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (150, 386, 1, '2024-06-23', 'pago', 1312);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (151, 167, 1, '2024-02-09', 'pago', 695);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (152, 79, 1, '2024-02-11', 'pagamento pendente', 432);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (152, 349, 1, '2024-02-11', 'pagamento pendente', 432);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (152, 218, 1, '2024-02-11', 'pagamento pendente', 432);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (153, 520, 1, '2024-07-20', 'recebido', 301);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (153, 131, 1, '2024-07-20', 'recebido', 301);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (153, 313, 2, '2024-07-20', 'recebido', 301);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (154, 522, 1, '2024-02-06', 'pago', 763);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (155, 238, 2, '2024-05-25', 'pago', 1747);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (156, 0, 1, '2024-02-25', 'pagamento pendente', 839);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (157, 193, 1, '2024-06-16', 'item enviado', 1900);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (157, 96, 1, '2024-06-16', 'item enviado', 1900);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (157, 175, 1, '2024-06-16', 'item enviado', 1900);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (158, 330, 1, '2024-08-05', 'item enviado', 585);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (159, 363, 2, '2024-05-26', 'pago', 1627);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (160, 328, 3, '2024-02-15', 'recebido', 1655);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (160, 184, 3, '2024-02-15', 'recebido', 1655);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (160, 101, 2, '2024-02-15', 'recebido', 1655);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (160, 198, 1, '2024-02-15', 'recebido', 1655);
